ID;"""Nome""";"""Empreendedor""";"""CPF_CNPJ""";"""UF""";"""Município""";"""Dano Potencial Associado - DPA""";"""Inserido na PNSB""";"""Nível de Emergência""";"""Tipo de Barragem de Mineração""";"""A Barragem de Mineração possui outra estrutura de mineração interna selante de reservatório""";"""Quantidade Diques Internos""";"""Quantidade Diques Selantes""";"""A barragem de mineração possui Back Up Dam""";"""Situação Operacional""";"""Estrutura com o Objetivo de Contenção""";"""A Barragem de Mineração está dentro da Área do Processo ANM ou da Área de Servidão""";"""Barragem de mineração é alimentado por usina""";"""Usinas""";"""Minério principal presente no reservatório""";;
8548;"""Quevedo 1""";"""EXTRACAO E COMERCIO DE AREIA QUEVEDO & SILVA LTDA""";"""02745436000135""";"""SP""";"""TATUÍ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Sim""";"""Não""";"""-""";"""Argila Arenosa""";;
8549;"""TABOÃO 01""";"""EXTRACAO DE AREIA TABOAO LTDA""";"""59724484000164""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8550;"""TABOÃO 02""";"""EXTRACAO DE AREIA TABOAO LTDA""";"""59724484000164""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila Arenosa""";;
8551;"""TABOÃO 03""";"""EXTRACAO DE AREIA TABOAO LTDA""";"""59724484000164""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8576;"""BARRAGEM DO LAGARTO""";"""CSN MINERACAO S.A.""";"""08902291000115""";"""MG""";"""CONGONHAS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8587;"""Dique de Contenção de Finos""";"""Pedras Congonhas Extração Arte e Ind. Ltda""";"""19695030000198""";"""MG""";"""NOVA LIMA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8591;"""ADÃO RODUÍ""";"""ADAO AFONSO RODUI""";"""***469372***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Sim""";"""Sim""";"""RODUI 1""";"""Areia""";;
8606;"""SANTA TERESA""";"""Novelis do Brasil Ltda""";"""60561800000103""";"""MG""";"""DESCOBERTO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Bauxita Grau Metalúrgico""";;
8610;"""TANQUE DE LAMA """;"""CONCRESAND MINERACAO E TRANSPORTE LTDA""";"""03833915000176""";"""SP""";"""BOFETE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Argila Arenosa""";;
8614;"""D-1""";"""Mineração Pedra Menina Ltda""";"""05059907000140""";"""MG""";"""SENADOR MODESTINO GONÇALVES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""SENADOR MODESTINO""";"""Minério de Manganês""";;
8615;"""CAMPOS""";"""Marcelo Bozetti""";"""***943625***""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""CAMPOS 1""";"""Areia""";;
8617;"""D-2""";"""Mineração Pedra Menina Ltda""";"""05059907000140""";"""MG""";"""SENADOR MODESTINO GONÇALVES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""SENADOR MODESTINO""";"""Minério de Manganês""";;
8619;"""1 Usina""";"""VALE S.A.""";"""33592510000154""";"""PA""";"""CANAÃ DOS CARAJÁS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8620;"""3 Mina""";"""VALE S.A.""";"""33592510000154""";"""PA""";"""CANAÃ DOS CARAJÁS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8621;"""Sul Pilha""";"""VALE S.A.""";"""33592510000154""";"""PA""";"""CANAÃ DOS CARAJÁS""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8622;"""Piteiras""";"""Piteiras Mineração Ltda.""";"""03369498000152""";"""MG""";"""ITABIRA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8624;"""D-3""";"""Mineração Pedra Menina Ltda""";"""05059907000140""";"""MG""";"""SENADOR MODESTINO GONÇALVES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""SENADOR MODESTINO""";"""Minério de Manganês""";;
8626;"""Barragem 1""";"""COMPANHIA MINERADORA DO PIROCLORO DE ARAXA""";"""17806779000130""";"""MG""";"""ARAXÁ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8637;"""Barragem do Felipe""";"""CADAM S.A.""";"""04788980000190""";"""AP""";"""VITÓRIA DO JARI""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8639;"""Barragem do Muriacá""";"""CADAM S.A.""";"""04788980000190""";"""AP""";"""VITÓRIA DO JARI""";"""Média""";"""Sim""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8668;"""22""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Estanho Primário""";;
8671;"""LAGOA FACEL 4 """;"""CADAM S.A.""";"""04788980000190""";"""PA""";"""ALMEIRIM""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Sim""";"""Cadam""";"""Caulim""";;
8673;"""30-1""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Estanho Primário""";;
8674;"""LAGOA FACEL 3""";"""CADAM S.A.""";"""04788980000190""";"""PA""";"""ALMEIRIM""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Em Descaracterização""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Caulim""";;
8675;"""42""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Estanho Primário""";;
8676;"""68-1""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8677;"""69""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8678;"""75-1""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Estanho Primário""";;
8688;"""RIO BRANCO""";"""Minerais & Metais Comércio e Indústria Ltda Filial: MINERAIS & METAIS COMERCIO E INDUSTRIA LTDA""";"""02587633000769""";"""RO""";"""RIO CRESPO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""RIO BRANCO""";"""Areia""";;
8710;"""Sítio Horii""";"""EMPRESA DE MINERACAO HORII LTDA""";"""52573227000120""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Bairro das Varinhas""";"""Caulim""";;
8721;"""Barragem Santa Helena""";"""COMPANHIA BRASILEIRA DE BENTONITA LTDA""";"""04885978000139""";"""BA""";"""VITÓRIA DA CONQUISTA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8730;"""PORTO-4A""";"""Itaquareia Ind. Extr. Minérios Ltda""";"""55023386000149""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""P4""";"""Argila""";;
8734;"""Dique Santa Rita""";"""ATLANTIC NICKEL MINERACAO LTDA""";"""74127010000129""";"""BA""";"""ITAGIBÁ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8747;"""TANQUE DE DECANTAÇÃO""";"""Mineração Santa Luzia de Aguaí Ltda""";"""03716256000198""";"""SP""";"""AGUAÍ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8748;"""TANQUE DE DECANTAÇÃO 2""";"""Mineração Santa Luzia de Aguaí Ltda""";"""03716256000198""";"""SP""";"""AGUAÍ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8758;"""DIQUE DE SAÍDA DE CAVA""";"""EMPRESA DE MINERACAO ESPERANCA S A""";"""33300971000106""";"""MG""";"""BRUMADINHO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8759;"""PORTO-4B""";"""Itaquareia Ind. Extr. Minérios Ltda""";"""55023386000149""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""P4""";"""Argila""";;
8771;"""189""";"""MINERACAO TABOCA S A""";"""34019992000110""";"""AM""";"""PRESIDENTE FIGUEIREDO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";"""Minério de Estanho Primário""";;
8773;"""BARRAGEM DE GABIÕES""";"""EMPRESA DE MINERACAO ESPERANCA S A""";"""33300971000106""";"""MG""";"""BRUMADINHO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8777;"""SUMP DE CONTENÇÃO DE SEDIMENTOS""";"""EMPRESA DE MINERACAO ESPERANCA S A""";"""33300971000106""";"""MG""";"""BRUMADINHO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8780;"""BARRAGEM DE DEPOSIÇÃO DE LAMA""";"""XILOLITE S/A""";"""62477088000194""";"""BA""";"""BRUMADO""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""OLHO D'ÁGUA 01 (FLOTAÇÃO)""";"""Argila""";;
8806;"""1. CONJUNTO DE LEIRAS DE DECANTAÇÃO""";"""MINERADORA AREIA NOVA LTDA""";"""02286818000148""";"""SP""";"""BOFETE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8817;"""Fazenda Santa Fé""";"""TECH ROCK MINERACAO LTDA""";"""62579818000168""";"""SP""";"""SOROCABA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Fazenda Santa Fé""";"""Argila""";;
8826;"""QUIXABA USINA""";"""ROZEN MINERADORA";" CONSULTORIA E ASSESSORIA EM GESTAO EMPRESARIAL LTDA""";"""10857721000176""";"""PB""";"""Não se aplica""";"""Não""";"""Não""";"""-""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não se aplica a esse tipo de barragem""";"""Inativa""";"""Rejeitos""";"""Não""";"""Não""";"""-""";;
8827;"""BARRAGEM 01""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""CAMPO NOVO DE RONDÔNIA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""CAMPO NOVO 01""";"""Areia e Cascalho""";;
8828;"""BARRAGEM 02""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""CAMPO NOVO DE RONDÔNIA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""BRAÇO DIREITO""";"""Areia e Cascalho""";;
8829;"""BARRAGEM SÃO GERALDO""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""PA""";"""SÃO FÉLIX DO XINGU""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""TABOCA I""";"""Areia e Cascalho""";;
8830;"""BARRAGEM SAO GERALDO 02""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""PA""";"""SÃO FÉLIX DO XINGU""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""TABOCA II""";"""Areia e Cascalho""";;
8831;"""BARRAGEM TABOQUINHA""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""CUJUBIM""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""IGARAPÉ TABOQUINHA""";"""Areia e Cascalho""";;
8832;"""BARRAGEM TARILÂNDIA 01""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""JARU""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""RO 010""";"""Argila""";;
8833;"""BARRAGEM 339""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""MINISTRO ANDREAZZA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""ANDREAZZA 339""";"""Areia e Cascalho""";;
8834;"""BARRAGEM 341""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""MINISTRO ANDREAZZA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""ANDREAZZA 341""";"""Areia e Cascalho""";;
8835;"""BARRAGEM URUPA 01""";"""COOPERATIVA MINERADORA DOS GARIMPEIROS DE ARIQUEMES - COOMIGA""";"""22825491000142""";"""RO""";"""URUPÁ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""LINHA 14""";"""Argila""";;
8876;"""Modulo 3""";"""NEXA RECURSOS MINERAIS S.A.""";"""42416651000107""";"""MG""";"""VAZANTE""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8877;"""Rejeito""";"""Vantage Brasil Mineração Ltda.""";"""08222734000127""";"""MT""";"""JUÍNA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""Rio Duas Barras (Collier-04)""";"""Rocha Diamantífera""";;
8902;"""GERAIS""";"""MINERACOES GERAIS LTDA""";"""02196839000172""";"""MG""";"""INHAÚMA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""GERAIS 1""";"""Areia""";;
8905;"""CAMC""";"""MINERADORA PONTE ALTA LTDA""";"""00478237000182""";"""SP""";"""MOGI DAS CRUZES""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Sim""";"""Sim""";"""Cachoeira Mogi""";"""Argila""";;
8908;"""Dique 3""";"""MINERACAO CARAIBA S/A""";"""42509257000113""";"""BA""";"""JAGUARARI""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8921;"""CHAPADINHA 061""";"""Uilson Romanha & Cia Ltda""";"""00934199000125""";"""SP""";"""ITAPETININGA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8922;"""CHAPADINHA 221""";"""Uilson Romanha & Cia Ltda""";"""00934199000125""";"""SP""";"""ITAPETININGA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8925;"""PIRAPORÃO 138 II""";"""Uilson Romanha & Cia Ltda""";"""00934199000125""";"""SP""";"""SALTO DE PIRAPORA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8927;"""PIRAPORÃO 138 III""";"""Uilson Romanha & Cia Ltda""";"""00934199000125""";"""SP""";"""SALTO DE PIRAPORA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Cava com Barramento Construído""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Sim""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8930;"""SANGUINETE""";"""Mineração Sanguinete Ltda""";"""20762035000175""";"""MG""";"""DIAMANTINA""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Inativa""";"""Sedimentos""";"""Não""";"""Sim""";"""mineração sanguinete""";"""Não se aplica a esse tipo de barragem""";;
8931;"""Barragem Salinas 1""";"""Darci Nascimento Epp""";"""00057032000123""";"""MT""";"""POCONÉ""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Rejeitos""";"""Não""";"""Sim""";"""PLANTA SALLINAS""";"""Rocha Aurífera""";;
8942;"""Dique 01 - Serra Azul""";"""Minerita Minérios Itaúna Ltda.""";"""16813461000113""";"""MG""";"""MATEUS LEME""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
8943;"""Dique 02 - Pitangui""";"""Minerita Minérios Itaúna Ltda.""";"""16813461000113""";"""MG""";"""MATEUS LEME""";"""Não se aplica""";"""Não""";"""Sem emergência""";"""Barragem/Barramento/Dique""";"""Não""";"""0""";"""0""";"""Não""";"""Ativa""";"""Sedimentos""";"""Não""";"""Não""";"""-""";"""Não se aplica a esse tipo de barragem""";;
